max_temp,min_temp,avg_temp,max_wind,total_precip,total_snow,avg_visibility,avg_humidity,condition,uv_index
28.5,24.2,26.1,18.4,2.6,0.0,9.9,81,3,6.0
28.8,23.8,26.2,12.2,1.1,0.0,10.0,76,6,6.0
28.7,23.7,26.2,14.0,4.3,0.0,10.0,77,3,6.0
28.5,24.3,26.2,17.6,2.0,0.0,9.9,80,3,6.0
28.1,24.7,26.2,16.6,4.1,0.0,9.7,80,3,6.0
27.8,24.4,25.8,15.1,14.25,0.0,9.7,79,0,6.0
28.2,23.6,25.8,16.6,4.1,0.0,9.7,81,3,6.0
28.6,23.9,26.2,18.7,0.9,0.0,9.9,82,6,6.0
28.5,24.3,26.3,18.0,0.5,0.0,10.0,83,6,6.0
28.7,24.5,26.3,15.1,0.3,0.0,10.0,83,6,6.0
28.6,24.3,26.3,12.2,1.4,0.0,10.0,82,6,6.0
27.8,24.5,26.0,6.8,0.2,0.0,10.0,82,5,7.0
28.9,24.4,26.5,12.2,1.3,0.0,9.9,81,6,6.0
29.1,24.3,26.5,16.2,0.0,0.0,10.0,81,5,7.0
29.1,24.5,26.5,17.3,4.0,0.0,9.7,82,6,6.0
29.2,24.7,26.6,18.0,0.6,0.0,10.0,79,6,6.0
29.2,24.8,26.7,17.3,6.0,0.0,9.4,80,1,6.0
29.4,24.9,26.7,15.1,4.6,0.0,9.8,81,6,6.0
29.7,25.0,27.1,16.9,5.1,0.0,9.5,81,6,6.0
28.5,25.2,26.7,12.6,20.4,0.0,9.3,82,0,6.0
29.0,25.1,27.0,16.2,15.0,0.0,9.5,80,0,6.0
28.1,25.3,26.3,14.0,14.8,0.0,9.5,81,0,6.0
26.7,24.4,25.3,16.6,39.2,0.0,9.3,85,0,6.0
27.9,24.5,26.1,14.0,30.3,0.0,9.3,83,0,6.0
28.0,24.0,25.7,12.2,30.2,0.0,9.3,83,0,6.0
27.3,24.6,25.7,20.5,92.6,0.0,8.3,87,0,6.0
27.4,24.4,25.6,18.7,52.2,0.0,8.8,88,0,6.0
27.4,24.5,25.5,17.3,56.0,0.0,8.8,87,0,6.0
27.0,24.6,25.5,14.8,53.4,0.0,8.9,88,0,6.0
27.3,24.0,25.6,9.4,0.0,0.0,10.0,85,4,6.0
26.8,24.2,25.3,13.7,0.0,0.0,10.0,86,4,6.0
27.1,24.1,25.4,10.8,3.6,0.0,9.9,85,3,6.0
27.6,24.6,25.8,15.1,0.0,0.0,10.0,84,4,6.0
27.2,24.0,25.3,11.9,12.8,0.0,9.5,86,1,6.0
28.4,24.0,25.8,11.5,6.3,0.0,8.9,83,1,6.0
28.4,24.3,26.0,12.6,7.5,0.0,9.0,82,1,6.0
28.3,23.8,25.8,10.1,3.41,0.0,9.7,84,6,6.0
28.2,23.7,25.8,10.8,3.1,0.0,9.5,83,6,6.0
27.6,23.9,25.5,9.7,2.82,0.0,9.7,86,6,6.0
27.3,24.1,25.5,14.0,9.76,0.0,9.6,86,1,6.0
27.5,24.3,25.7,12.6,13.81,0.0,9.6,87,1,6.0
28.6,24.1,26.2,16.2,1.56,0.0,10.0,82,6,6.0
28.0,24.1,25.8,14.0,3.76,0.0,9.7,86,1,6.0
28.2,24.8,26.1,12.6,3.89,0.0,9.3,85,6,6.0
27.9,23.9,25.8,13.3,14.93,0.0,9.9,86,1,6.0
26.7,24.1,25.2,14.4,32.4,0.0,9.6,90,1,6.0
26.7,24.2,25.4,18.4,23.92,0.0,10.0,88,1,6.0
26.9,24.4,25.3,18.7,44.65,0.0,9.5,90,0,6.0
27.1,24.8,25.7,20.2,30.99,0.0,10.0,89,1,6.0
28.4,24.6,26.2,10.1,2.29,0.0,9.9,82,6,6.0
28.2,23.4,25.6,11.2,0.05,0.0,10.0,81,6,6.0
28.3,23.1,25.4,12.6,0.11,0.0,10.0,83,6,6.0
27.6,22.3,24.8,13.3,0.0,0.0,10.0,80,7,7.0
27.6,21.8,24.9,13.3,0.01,0.0,10.0,80,5,7.0
28.6,24.7,26.2,15.5,1.8,0.0,10.0,83,1,6.0
28.9,25.1,26.8,14.0,8.88,0.0,9.7,83,6,6.0
28.9,24.0,26.5,12.2,5.78,0.0,9.9,81,1,6.0
29.5,24.9,27.0,14.4,8.7,0.0,9.9,84,1,6.0
28.3,25.1,26.5,12.2,22.51,0.0,9.4,86,1,6.0
28.2,24.8,26.3,11.2,12.97,0.0,9.1,86,1,6.0
29.5,24.9,26.9,11.2,6.3,0.0,9.7,83,1,6.0
29.6,24.5,26.6,14.0,6.11,0.0,9.7,83,6,6.0
29.7,24.1,26.1,16.6,21.36,0.0,9.6,85,0,6.0
29.6,24.3,26.2,13.7,14.86,0.0,9.4,85,1,6.0
29.2,24.4,26.3,14.8,23.53,0.0,9.3,84,1,6.0
28.8,24.0,26.1,11.2,5.41,0.0,9.4,85,6,6.0
30.4,25.2,27.4,12.6,7.57,0.0,9.7,79,6,7.0
30.7,24.2,26.9,16.6,2.35,0.0,9.9,80,6,7.0
30.4,25.3,27.4,13.3,7.77,0.0,9.7,79,6,7.0
30.4,25.3,27.6,14.4,7.41,0.0,9.8,77,1,7.0
31.2,24.5,27.2,14.4,4.2,0.0,9.9,77,7,8.0
30.2,24.0,26.8,13.0,2.59,0.0,9.9,79,6,7.0
30.3,23.8,26.6,14.8,0.0,0.0,10.0,77,7,8.0
30.4,23.3,26.3,14.4,0.0,0.0,10.0,74,7,8.0
30.1,23.0,26.2,13.3,0.0,0.0,10.0,72,7,8.0
30.1,23.8,26.6,14.0,0.62,0.0,10.0,77,6,7.0
29.6,24.1,26.7,10.4,6.01,0.0,9.8,79,1,6.0
30.3,24.4,26.5,12.6,8.42,0.0,9.6,80,1,7.0
30.2,24.1,26.4,11.5,18.5,0.0,9.3,83,0,7.0
29.1,24.3,26.3,15.1,9.82,0.0,9.3,84,0,6.0
30.7,24.7,27.2,12.2,0.73,0.0,10.0,79,6,7.0
30.1,25.0,27.1,11.5,9.8,0.0,9.5,83,6,7.0
29.1,25.1,26.7,11.5,17.78,0.0,9.2,84,6,6.0
28.1,23.9,25.8,17.3,28.76,0.0,9.3,86,0,6.0
29.6,23.7,26.1,18.7,6.9,0.0,9.3,84,1,6.0
27.7,24.5,26.1,8.3,4.43,0.0,9.9,85,6,6.0
28.9,24.8,26.1,11.2,9.53,0.0,9.8,82,1,6.0
28.0,24.1,25.8,13.3,3.41,0.0,9.4,84,6,6.0
30.6,24.4,26.6,14.0,15.63,0.0,8.9,82,3,7.0
30.7,24.6,27.1,15.1,0.73,0.0,10.0,80,6,7.0
31.3,23.2,26.6,9.0,0.0,0.0,10.0,69,7,8.0
29.5,22.7,25.6,14.0,0.0,0.0,10.0,72,7,7.0
29.4,22.7,25.6,15.5,0.0,0.0,10.0,71,7,7.0
29.7,23.1,26.3,14.8,0.0,0.0,10.0,72,7,7.0
29.5,23.9,26.7,13.7,0.0,0.0,10.0,76,7,7.0
29.4,23.9,26.6,12.6,0.0,0.0,10.0,76,7,7.0
29.9,24.3,26.9,12.2,1.95,0.0,9.7,79,6,6.0
30.7,24.7,27.0,14.4,1.68,0.0,9.9,78,6,7.0
30.6,23.5,26.6,14.8,0.04,0.0,10.0,76,6,7.0
30.4,23.8,26.8,13.7,0.12,0.0,10.0,75,7,8.0
30.8,25.4,27.5,13.7,0.38,0.0,10.0,75,6,7.0
29.9,24.6,27.0,12.6,7.66,0.0,9.5,80,6,6.0
29.6,24.6,26.6,10.1,8.73,0.0,9.7,82,6,6.0
30.3,24.4,26.7,15.1,5.69,0.0,9.5,81,6,7.0
30.9,24.2,26.8,16.2,3.91,0.0,10.0,79,6,7.0
30.1,23.9,26.8,15.8,0.23,0.0,10.0,75,7,8.0
29.8,23.7,26.5,13.7,5.55,0.0,9.8,79,6,6.0
30.5,24.2,26.8,15.1,4.54,0.0,9.8,79,6,7.0
30.2,24.2,26.6,12.6,7.02,0.0,9.8,79,6,7.0
29.8,24.0,26.8,14.4,4.02,0.0,9.8,81,6,6.0
30.7,24.4,26.9,11.5,5.67,0.0,9.8,78,6,7.0
30.5,23.9,26.9,13.7,1.53,0.0,9.9,74,6,7.0
30.6,24.7,27.1,12.6,0.08,0.0,10.0,74,6,7.0
30.7,24.2,27.0,11.5,0.28,0.0,10.0,74,7,8.0
29.8,23.7,26.1,11.5,0.0,0.0,10.0,76,7,7.0
30.2,23.7,26.5,15.1,0.02,0.0,10.0,77,6,7.0
29.7,23.8,26.6,15.1,1.7,0.0,9.9,78,6,6.0
30.2,23.8,26.6,10.1,10.79,0.0,9.1,80,1,7.0
30.7,24.8,27.0,13.0,7.11,0.0,9.7,80,6,7.0
30.8,24.9,27.1,10.8,5.35,0.0,9.7,79,6,7.0
30.5,24.2,26.8,12.6,3.3,0.0,9.7,77,6,7.0
30.4,23.5,26.4,13.3,0.79,0.0,10.0,77,6,7.0
30.5,21.7,25.8,13.3,0.01,0.0,10.0,65,7,8.0
30.6,22.9,26.3,14.4,0.0,0.0,10.0,66,7,8.0
30.3,24.0,26.6,18.0,0.32,0.0,9.8,71,6,7.0
29.8,24.1,26.3,12.6,1.52,0.0,9.8,80,1,6.0
31.5,24.3,26.9,16.2,4.43,0.0,9.7,73,1,7.0
27.7,24.7,25.8,14.0,0.11,0.0,10.0,70,6,6.0
31.5,23.5,26.9,15.1,0.0,0.0,10.0,62,5,8.0
30.9,24.5,26.9,13.0,0.0,0.0,10.0,69,7,8.0
30.4,24.7,26.8,12.6,0.11,0.0,10.0,76,7,8.0
31.1,24.0,27.0,14.8,0.0,0.0,10.0,70,7,8.0
30.9,21.7,26.0,14.4,0.0,0.0,10.0,60,7,8.0
30.8,22.4,26.0,19.4,0.0,0.0,10.0,62,7,8.0
31.6,23.2,26.6,18.0,0.0,0.0,10.0,67,7,8.0
31.8,21.2,25.7,16.6,0.0,0.0,10.0,55,7,8.0
32.5,22.6,26.7,19.1,0.0,0.0,10.0,62,7,8.0
32.6,23.4,27.1,21.2,0.0,0.0,10.0,66,7,8.0
30.3,23.1,26.4,16.6,0.0,0.0,10.0,69,7,8.0
31.6,23.9,27.0,17.6,0.14,0.0,10.0,68,5,8.0
30.3,23.2,26.4,15.8,0.68,0.0,9.8,66,5,8.0
30.0,24.1,26.6,11.9,0.03,0.0,10.0,69,5,7.0
29.6,23.9,26.4,11.5,1.26,0.0,9.9,72,6,6.0
24.6,23.1,23.7,14.4,3.56,0.0,9.5,84,1,5.0
28.6,23.0,25.1,15.1,4.86,0.0,9.7,82,1,6.0
29.0,23.6,25.7,13.3,6.16,0.0,9.9,80,1,6.0
29.9,23.0,26.0,14.8,1.6,0.0,9.9,77,6,6.0
30.5,23.1,26.1,12.6,0.14,0.0,10.0,76,5,8.0
30.5,23.8,26.7,13.0,2.34,0.0,9.5,76,1,7.0
30.0,23.6,26.3,13.7,0.52,0.0,10.0,78,5,7.0
30.1,23.4,26.3,14.4,0.0,0.0,10.0,73,7,8.0
31.4,22.4,26.1,11.2,0.0,0.0,10.0,65,7,8.0
30.1,22.8,26.0,14.4,0.0,0.0,10.0,68,7,8.0
30.2,22.8,26.1,16.6,0.0,0.0,10.0,73,7,8.0
30.2,22.5,26.0,17.3,0.0,0.0,10.0,73,7,8.0
28.8,22.4,25.3,14.4,0.0,0.0,10.0,74,7,7.0
29.1,21.8,25.2,16.9,0.01,0.0,10.0,74,6,6.0
28.3,22.2,24.8,18.7,0.2,0.0,10.0,77,6,6.0
29.2,22.1,25.4,17.3,0.02,0.0,10.0,77,5,7.0
29.4,22.8,25.9,18.0,0.04,0.0,10.0,76,6,6.0
30.1,22.9,26.2,18.7,0.04,0.0,10.0,76,6,7.0
30.1,22.7,25.9,18.0,0.05,0.0,10.0,76,5,8.0
29.6,22.4,25.4,18.7,0.01,0.0,10.0,74,5,7.0
28.3,20.8,24.2,15.8,0.0,0.0,10.0,73,7,7.0
28.7,21.0,24.7,16.6,0.0,0.0,10.0,71,7,7.0
29.5,21.8,25.4,19.1,0.0,0.0,10.0,69,7,7.0
31.0,22.1,25.7,20.9,0.0,0.0,10.0,67,7,8.0
31.6,21.9,25.8,22.3,0.0,0.0,10.0,62,7,8.0
31.0,21.6,25.7,21.2,0.0,0.0,10.0,64,7,8.0
30.3,21.6,25.5,17.3,0.0,0.0,10.0,66,7,8.0
29.4,20.9,24.9,16.9,0.0,0.0,10.0,69,7,7.0
28.8,20.8,24.6,18.0,0.02,0.0,10.0,74,6,6.0
29.1,20.1,24.3,16.9,0.0,0.0,10.0,71,7,7.0
30.1,20.8,25.3,17.6,0.0,0.0,10.0,67,7,8.0
30.7,22.6,26.3,19.8,0.0,0.0,10.0,71,7,8.0
31.7,23.3,26.9,23.4,0.0,0.0,10.0,74,7,8.0
31.7,22.4,26.5,24.8,0.0,0.0,10.0,71,7,8.0
31.5,22.6,26.7,20.9,0.0,0.0,10.0,72,7,8.0
31.3,22.3,26.4,21.6,0.0,0.0,10.0,74,7,8.0
31.2,22.7,26.5,21.2,0.0,0.0,10.0,77,5,8.0
32.3,22.7,26.7,26.6,0.0,0.0,10.0,75,7,8.0
32.8,23.1,26.9,25.9,0.0,0.0,10.0,72,5,8.0
32.6,22.2,26.4,23.8,0.0,0.0,10.0,66,7,8.0
31.1,21.6,25.9,19.1,0.0,0.0,10.0,64,7,8.0
31.7,22.0,26.3,22.7,0.0,0.0,10.0,68,7,8.0
31.5,22.8,26.7,22.3,0.0,0.0,10.0,68,7,8.0
32.9,22.6,26.9,23.0,0.0,0.0,10.0,66,7,8.0
32.6,22.8,26.9,21.2,0.0,0.0,10.0,66,7,8.0
31.4,22.8,26.8,19.8,0.24,0.0,10.0,72,7,8.0
31.5,23.7,27.2,20.5,0.04,0.0,10.0,74,4,7.0
31.0,22.2,26.3,21.6,0.0,0.0,10.0,67,7,8.0
32.7,22.2,26.6,21.7,0.0,0.0,10.0,61,5,8.0
34.3,23.9,28.5,15.8,0.0,0.0,10.0,52,7,8.0
35.1,23.4,28.3,16.2,0.0,0.0,10.0,50,7,9.0
34.8,22.6,27.7,18.0,0.0,0.0,10.0,48,7,8.0
35.1,23.6,27.8,21.7,0.0,0.0,10.0,52,7,9.0
33.4,22.2,27.0,18.7,0.0,0.0,10.0,54,7,8.0
33.4,22.1,26.6,19.8,0.0,0.0,10.0,59,7,8.0
32.3,21.1,26.2,18.0,0.0,0.0,10.0,60,7,8.0
32.6,20.7,25.9,22.7,0.0,0.0,10.0,63,7,8.0
34.2,21.8,26.8,20.5,0.0,0.0,10.0,59,7,8.0
33.1,21.4,26.9,21.2,0.0,0.0,10.0,66,7,8.0
34.0,21.5,26.7,22.7,0.0,0.0,10.0,59,7,8.0
34.3,21.1,26.5,20.2,0.0,0.0,10.0,53,7,8.0
35.3,21.3,27.5,16.6,0.0,0.0,10.0,56,7,9.0
35.4,21.9,27.1,18.7,0.0,0.0,10.0,47,7,9.0
34.8,20.1,26.5,17.6,0.0,0.0,10.0,51,7,8.0
35.6,21.4,27.7,16.0,0.0,0.0,10.0,45,7,9.0
35.2,22.1,27.5,17.0,0.0,0.0,10.0,51,7,9.0
34.2,21.6,27.0,20.5,0.0,0.0,10.0,62,7,8.0
32.8,21.4,26.4,23.8,0.0,0.0,10.0,72,7,8.0
33.6,21.6,27.0,25.9,0.0,0.0,10.0,69,7,8.0
33.2,21.9,27.0,21.2,0.0,0.0,10.0,64,7,8.0
33.1,21.6,26.9,20.5,0.0,0.0,10.0,63,7,8.0
34.0,21.5,26.9,20.9,0.0,0.0,10.0,66,7,8.0
33.6,21.9,27.0,22.7,0.0,0.0,10.0,71,7,8.0
33.1,22.8,27.1,18.7,0.0,0.0,10.0,68,7,8.0
34.1,22.6,27.2,22.7,0.0,0.0,10.0,64,7,8.0
34.4,22.7,27.4,21.6,0.0,0.0,10.0,65,7,8.0
34.2,22.5,27.3,21.6,0.0,0.0,10.0,64,7,8.0
34.3,21.9,27.2,24.8,0.0,0.0,10.0,61,7,8.0
35.6,23.1,28.1,22.7,0.0,0.0,10.0,53,7,9.0
35.4,23.4,28.2,22.0,0.0,0.0,10.0,60,7,9.0
35.3,23.9,28.5,22.0,0.0,0.0,10.0,52,7,9.0
37.1,23.6,29.1,22.7,0.0,0.0,10.0,48,7,9.0
35.8,23.1,28.6,24.5,0.0,0.0,10.0,53,7,9.0
36.4,22.9,28.6,22.3,0.0,0.0,10.0,51,7,9.0
37.1,24.5,29.5,22.7,0.0,0.0,10.0,44,7,9.0
36.2,24.7,29.1,22.7,0.0,0.0,10.0,52,7,9.0
36.1,24.3,28.8,27.0,0.0,0.0,10.0,56,7,9.0
34.2,23.9,28.1,24.8,0.0,0.0,10.0,66,7,8.0
35.1,23.0,28.3,28.1,0.0,0.0,10.0,61,7,9.0
35.1,23.2,28.2,24.5,0.0,0.0,10.0,59,7,9.0
33.9,22.8,27.7,21.6,0.0,0.0,10.0,63,7,8.0
33.5,24.6,28.2,18.4,0.0,0.0,10.0,66,7,8.0
33.2,23.7,27.7,18.4,0.0,0.0,10.0,70,5,8.0
32.4,23.1,27.1,22.0,0.0,0.0,10.0,67,5,8.0
32.5,23.1,27.3,20.9,0.0,0.0,10.0,70,5,8.0
32.4,23.0,27.3,23.0,0.0,0.0,10.0,66,5,8.0
32.1,22.4,26.9,22.0,0.0,0.0,10.0,61,7,8.0
32.4,21.1,26.6,26.3,0.0,0.0,10.0,62,7,8.0
32.6,22.4,27.4,29.5,0.0,0.0,10.0,65,7,8.0
33.9,22.1,27.6,34.9,0.0,0.0,10.0,62,7,8.0
34.0,22.9,28.0,31.3,0.0,0.0,10.0,68,7,8.0
33.2,23.4,27.7,26.6,0.0,0.0,10.0,67,7,8.0
32.4,22.2,26.8,25.2,0.0,0.0,10.0,62,7,8.0
32.5,20.9,26.1,24.1,0.0,0.0,10.0,63,7,8.0
32.7,19.9,26.1,23.8,0.0,0.0,10.0,65,7,8.0
32.5,21.3,26.3,17.3,0.0,0.0,10.0,68,7,8.0
32.1,21.3,26.0,18.0,0.0,0.0,10.0,71,7,8.0
31.9,21.2,26.0,21.2,0.0,0.0,10.0,71,7,8.0
33.3,21.7,27.0,28.1,0.0,0.0,10.0,68,7,8.0
32.8,22.1,27.0,23.0,0.0,0.0,10.0,66,7,8.0
32.9,21.9,26.8,21.2,0.0,0.0,10.0,70,7,8.0
32.5,21.7,26.7,18.0,0.0,0.0,10.0,69,7,8.0
33.4,22.6,27.4,25.2,0.0,0.0,10.0,74,5,8.0
33.2,22.8,27.8,21.6,0.0,0.0,10.0,75,7,8.0
33.8,24.7,28.6,22.7,0.5,0.0,10.0,73,6,7.0
35.0,25.1,28.9,20.5,0.4,0.0,10.0,69,6,8.0
34.2,26.0,29.4,22.3,0.0,0.0,9.9,76,4,7.0
34.4,25.1,28.8,21.2,0.4,0.0,10.0,76,6,7.0
34.1,24.9,28.9,23.4,0.0,0.0,10.0,73,7,8.0
34.0,24.3,28.8,23.0,0.0,0.0,10.0,73,7,8.0
34.4,25.0,29.1,20.5,0.0,0.0,10.0,75,5,8.0
34.8,26.2,29.4,18.7,0.0,0.0,10.0,75,5,7.0
33.4,26.1,29.0,19.4,0.1,0.0,9.8,74,6,7.0
34.9,25.9,29.6,21.2,0.0,0.0,10.0,70,7,8.0
34.3,25.4,29.3,23.8,0.0,0.0,10.0,71,7,8.0
34.8,25.6,29.7,20.9,0.0,0.0,10.0,74,7,8.0
34.6,25.1,29.0,20.0,0.0,0.0,10.0,77,5,7.0
34.2,25.4,28.9,21.2,0.0,0.0,10.0,76,5,8.0
34.4,24.7,28.8,22.2,0.0,0.0,10.0,72,7,8.0
34.1,23.8,28.6,25.9,0.0,0.0,10.0,70,7,8.0
33.7,23.5,28.1,25.6,0.0,0.0,10.0,71,7,8.0
33.7,23.8,28.1,21.2,0.0,0.0,10.0,69,7,8.0
33.5,22.8,28.0,19.8,0.0,0.0,10.0,69,7,8.0
34.1,23.6,28.4,21.2,0.0,0.0,10.0,68,5,7.0
33.9,23.5,28.3,22.0,0.0,0.0,10.0,69,5,7.0
33.9,24.3,28.5,18.2,0.2,0.0,10.0,66,6,7.0
32.0,24.5,28.1,23.0,0.1,0.0,10.0,67,6,7.0
34.3,24.8,28.9,25.9,0.0,0.0,10.0,66,7,8.0
34.3,24.9,28.9,22.7,0.0,0.0,10.0,68,7,8.0
34.1,25.1,28.9,23.4,0.1,0.0,10.0,66,6,7.0
33.9,23.8,28.6,22.0,1.3,0.0,10.0,67,3,7.0
33.8,24.2,28.6,20.5,0.0,0.0,10.0,67,5,8.0
33.9,25.3,28.7,22.0,0.0,0.0,10.0,67,5,7.0
33.8,24.7,28.4,24.1,0.0,0.0,10.0,68,5,8.0
33.7,25.9,28.9,25.2,0.0,0.0,10.0,70,5,7.0
31.8,26.4,28.9,23.4,0.2,0.0,9.9,74,6,7.0
31.6,26.7,28.5,20.2,15.3,0.0,9.8,78,6,7.0
34.5,27.1,29.9,22.3,6.9,0.0,9.7,78,6,7.0
35.0,27.7,30.5,20.2,0.0,0.0,10.0,74,5,9.0
33.8,27.7,30.1,17.6,0.0,0.0,10.0,72,5,8.0
33.1,27.1,29.7,19.4,1.2,0.0,10.0,74,6,7.0
34.6,27.3,30.0,20.9,0.0,0.0,10.0,74,5,8.0
34.7,27.4,30.0,21.6,0.0,0.0,9.9,74,4,7.0
34.8,27.2,30.2,26.6,0.0,0.0,10.0,71,5,8.0
35.3,27.0,30.4,28.8,0.0,0.0,10.0,72,5,9.0
35.5,26.9,30.5,26.6,0.0,0.0,10.0,72,5,9.0
35.1,26.7,30.3,27.0,0.0,0.0,10.0,73,5,9.0
35.2,28.0,30.5,24.8,0.0,0.0,10.0,71,4,8.0
35.1,27.1,30.3,26.6,0.0,0.0,10.0,73,5,8.0
34.8,27.9,30.2,27.7,0.1,0.0,9.9,74,6,7.0
34.7,27.6,30.1,23.2,0.0,0.0,10.0,73,4,7.0
34.2,25.8,29.3,22.3,0.0,0.0,10.0,75,5,8.0
34.6,27.3,29.8,19.8,0.2,0.0,10.0,72,6,7.0
34.3,27.4,30.1,21.6,0.5,0.0,9.9,70,6,7.0
34.5,27.4,29.9,23.4,0.8,0.0,10.0,72,6,7.0
35.3,27.0,30.6,26.6,0.0,0.0,10.0,74,4,8.0
35.5,27.0,30.6,27.0,0.0,0.0,9.9,75,7,9.0
35.0,27.9,30.1,20.9,0.0,0.0,9.3,78,4,8.0
35.1,27.6,29.8,21.6,0.0,0.0,9.8,78,4,8.0
34.5,28.0,30.2,19.1,0.8,0.0,9.9,77,6,7.0
34.8,27.6,30.3,20.9,0.0,0.0,10.0,74,4,7.0
35.0,28.0,30.7,24.5,0.0,0.0,10.0,71,5,8.0
33.4,28.3,30.4,22.0,0.8,0.0,9.9,72,6,7.0
33.0,27.7,29.8,22.0,4.3,0.0,9.7,76,6,7.0
32.1,28.0,29.6,18.7,4.85,0.0,9.3,75,6,7.0
34.3,27.3,30.1,16.6,1.5,0.0,10.0,73,5,8.0
33.6,27.7,29.8,20.2,4.7,0.0,9.3,75,6,7.0
33.2,27.8,29.7,19.4,9.2,0.0,9.5,75,0,7.0
30.4,27.0,28.5,20.5,31.8,0.0,9.0,74,0,7.0
31.0,26.9,28.7,25.6,30.95,0.0,8.6,78,0,7.0
30.8,27.1,28.7,23.8,21.3,0.0,9.2,79,0,7.0
30.7,27.6,28.8,21.6,21.8,0.0,9.0,79,0,7.0
30.9,27.4,28.7,22.3,17.35,0.0,9.2,79,0,7.0
31.5,26.6,29.0,23.0,12.45,0.0,8.8,79,0,7.0
31.3,27.4,29.3,20.2,5.3,0.0,9.8,74,6,7.0
31.8,27.7,29.3,20.9,6.85,0.0,9.4,75,3,7.0
30.9,27.1,28.7,20.2,8.8,0.0,9.1,75,0,7.0
31.4,26.7,29.2,19.4,2.9,0.0,9.8,74,6,7.0
32.0,28.0,29.8,18.4,2.3,0.0,9.8,72,6,7.0
31.9,28.0,29.3,20.2,3.5,0.0,9.7,72,6,7.0
31.1,27.2,28.6,18.4,8.0,0.0,10.0,74,0,7.0
28.8,26.7,27.5,14.4,38.35,0.0,8.7,82,0,6.0
28.7,26.4,27.3,20.9,63.15,0.0,8.8,80,0,6.0
29.6,26.0,27.3,18.0,31.0,0.0,8.9,77,0,6.0
29.0,26.5,27.5,21.6,45.5,0.0,7.7,82,0,6.0
28.4,25.5,26.6,19.1,49.6,0.0,8.5,85,0,6.0
27.0,25.8,26.4,17.3,101.3,0.0,7.2,84,0,6.0
27.6,25.7,26.6,20.5,68.05,0.0,8.2,84,0,6.0
28.0,26.1,26.9,24.5,58.2,0.0,8.3,83,0,6.0
29.1,26.4,27.4,24.8,29.1,0.0,8.4,81,0,6.0
29.4,26.3,27.2,22.8,42.6,0.0,8.5,81,0,6.0
27.8,26.5,27.1,24.8,83.65,0.0,8.3,83,0,6.0
28.0,25.8,26.7,27.4,89.03,0.0,6.9,88,0,6.0
26.4,25.1,25.5,28.4,151.98,0.0,6.1,91,0,6.0
26.7,25.6,26.1,31.7,91.2,0.0,6.0,87,0,6.0
27.3,25.9,26.6,28.1,72.75,0.0,7.0,83,0,6.0
27.9,26.0,26.8,27.0,41.5,0.0,7.5,83,0,6.0
28.5,26.1,27.3,20.5,29.23,0.0,8.5,82,0,6.0
29.2,26.0,27.2,18.7,19.0,0.0,8.5,83,0,6.0
28.8,26.5,27.3,18.7,10.53,0.0,9.0,80,0,6.0
28.6,25.9,26.9,21.2,13.13,0.0,9.0,83,0,6.0
27.7,25.8,26.6,17.6,29.18,0.0,9.3,81,0,6.0
26.9,25.8,26.3,20.2,77.98,0.0,8.3,85,0,6.0
28.6,25.2,26.9,19.8,12.68,0.0,9.1,80,0,6.0
28.2,26.3,26.9,18.6,18.55,0.0,8.6,83,0,6.0
27.7,25.9,26.6,18.7,24.28,0.0,8.8,83,0,6.0
27.5,26.0,26.5,25.6,52.18,0.0,6.7,85,0,6.0
26.6,25.5,26.0,29.9,68.55,0.0,8.2,84,0,6.0
26.8,25.7,26.2,28.4,45.18,0.0,7.4,85,0,6.0
27.7,25.8,26.6,30.2,42.5,0.0,7.9,85,0,6.0
26.9,26.2,26.4,31.0,55.3,0.0,8.3,84,0,6.0
27.6,26.2,26.6,31.0,69.18,0.0,8.3,86,0,6.0
27.5,26.2,26.7,30.6,66.15,0.0,8.3,84,0,6.0
27.1,25.0,26.1,28.1,73.48,0.0,7.7,86,0,6.0
26.1,24.9,25.3,28.4,110.9,0.0,7.6,89,0,6.0
26.5,25.7,26.0,26.6,42.85,0.0,9.0,84,0,6.0
27.6,24.6,26.3,29.5,20.0,0.0,9.1,83,0,6.0
29.2,25.7,27.2,25.6,15.43,0.0,8.7,80,0,6.0
28.5,25.9,26.9,21.8,15.73,0.0,8.3,84,0,6.0
28.2,25.4,26.5,24.1,24.6,0.0,8.9,86,0,6.0
28.1,25.6,26.6,26.6,35.45,0.0,9.0,84,0,6.0
27.5,25.6,26.3,24.8,48.35,0.0,8.3,84,0,6.0
27.8,25.6,26.6,27.0,58.75,0.0,7.0,83,0,6.0
27.5,25.7,26.5,23.0,69.15,0.0,6.7,84,0,6.0
27.9,25.4,26.6,23.4,29.45,0.0,8.8,83,0,6.0
28.3,25.5,26.8,23.4,10.75,0.0,9.1,81,0,6.0
28.2,25.8,26.9,24.1,9.15,0.0,9.4,81,0,6.0
28.3,25.8,26.9,17.5,7.0,0.0,9.4,81,0,6.0
28.9,25.5,27.1,17.6,4.0,0.0,9.8,78,6,6.0
28.4,25.7,26.8,18.4,2.8,0.0,9.8,79,6,6.0
28.6,25.4,26.9,18.4,1.0,0.0,9.8,78,6,6.0
28.8,25.4,26.9,22.0,2.9,0.0,9.5,79,3,6.0
28.3,25.4,26.6,16.9,2.2,0.0,9.6,79,6,6.0
28.4,25.6,26.8,19.4,3.7,0.0,9.5,79,6,6.0
